,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
ilHylFasc1,0.0033942628418946,0.712797531687792,0.252890593729153,0.00443562374916611,0.006763509006004,0.0113422281521014,0.00139959973315544,0.0066971314209473,8.83922615076718e-05,2.80186791194129e-05,2.76851234156104e-05,1.40093395597065e-05,2.33488992661775e-05,2.56837891927952e-05,2.83522348232155e-05,4.66977985323549e-06,1.06737825216811e-05,1.00066711140761e-05,1.8679119412942e-05
ilHypCost1,0.00256918972990997,0.692377459153051,0.243617872624208,0.0024108036012004,0.00430343447815939,0.049322774258086,0.00128776258752918,0.00359886628876292,0.000248749583194398,3.33444481493831e-07,2.30076692230744e-05,2.5675225075025e-05,8.20273424474825e-05,4.90163387795932e-05,1.26708902967656e-05,2.1673891297099e-05,1.46715571857286e-05,2.5675225075025e-05,8.33611203734578e-06
ilHypProb1,0.00252484161387129,0.82802900966989,0.0589389796598866,0.00541213737912638,0.00780260086695565,0.00736412137379126,0.0872927642547516,0.00211037012337446,0.000143047682560854,2.46748916305435e-05,6.1353784594865e-05,5.03501167055685e-05,3.50116705568523e-05,5.90196732244081e-05,1.66722240746916e-05,4.80160053351117e-05,2.9676558852951e-05,4.00133377792598e-06,5.3351117039013e-05
ilIdaAver1,0.00573060273060273,0.789532800532801,0.114834498834499,0.0030982350982351,0.00653513153513154,0.00637096237096237,0.0713919413919414,0.00188311688311688,0.000187146187146187,1.998001998002e-06,3.36330336330336e-05,2.33100233100233e-06,0.000224775224775225,9.09090909090909e-05,6.32700632700633e-06,2.46420246420246e-05,6.66000666000666e-06,1.83150183150183e-05,2.5974025974026e-05
ilIncMasc1,0.0152954696868754,0.767494003997335,0.191874417055296,0.00957561625582945,0.0044053964023984,0.0024746835443038,0.00651998667554963,0.00123184543637575,0.00015489673550966,4.99666888740839e-06,0.000108927381745503,2.86475682878081e-05,4.33044636908728e-05,0.000681545636242505,3.03131245836109e-05,5.99600266489007e-06,1.26582278481013e-05,1.03264490339773e-05,4.69686875416389e-05
ilLacWlai2,0.00464945018327224,0.775805731422859,0.208204265244918,0.00226957680773076,0.00250649783405531,0.00271976007997334,0.00189336887704099,0.00101166277907364,0.000578807064311896,5.33155614795068e-06,3.43218927024325e-05,2.93235588137288e-05,3.99866711096301e-05,0.000155614795068311,2.53248917027657e-05,3.99866711096301e-06,8.66377874041986e-06,1.79940019993336e-05,4.0319893368877e-05
ilLamSuff1,0.00520333333333333,0.892018,0.0822473333333333,0.00285933333333333,0.004349,0.00360733333333333,0.00836866666666667,0.000885,0.000203,4.33333333333333e-06,8.66666666666667e-06,6.63333333333333e-05,6.3e-05,6.76666666666667e-05,3e-06,3.33333333333333e-07,3.53333333333333e-05,5e-06,5.33333333333333e-06
ilLaoPopu1,0.00214481147814481,0.715633967300634,0.256668668668669,0.0058958958958959,0.00791024357691024,0.00718351685018352,0.0022655989322656,0.00174874874874875,9.04237570904238e-05,3.63697030363697e-05,7.50750750750751e-05,2.66933600266934e-05,0.000154821488154821,3.9039039039039e-05,3.5035035035035e-05,1.13446780113447e-05,3.16983650316984e-05,1.33466800133467e-05,3.47013680347014e-05
ilLasFlex1,0.002786,0.661385666666667,0.303397333333333,0.00863333333333333,0.010728,0.00844533333333333,0.00304033333333333,0.001045,0.000286333333333333,3.33333333333333e-07,5.03333333333333e-05,3.46666666666667e-05,3.96666666666667e-05,2.73333333333333e-05,5.23333333333333e-05,2.83333333333333e-05,1.33333333333333e-06,1.2e-05,6.33333333333333e-06
ilLasMege1,0.00338794538794539,0.676492840492841,0.285293706293706,0.00882550782550783,0.0109007659007659,0.0109134199134199,0.00227772227772228,0.00140925740925741,0.000168831168831169,3.996003996004e-06,2.63070263070263e-05,4.22910422910423e-05,2.63070263070263e-05,7.82550782550783e-05,6.85980685980686e-05,6.66000666000666e-07,1.76490176490177e-05,5.56110556110556e-05,1.03230103230103e-05
ilLatStri6,0.00627084723148766,0.657049032688459,0.31107371581054,0.00513408939292862,0.00578785857238159,0.00254603068712475,0.0107858572381588,0.00078685790527018,0.000226817878585724,9.33955970647098e-06,3.96931287525017e-05,1.40093395597065e-05,8.6057371581054e-05,9.37291527685123e-05,2.53502334889927e-05,2.16811207471648e-05,1.13408939292862e-05,3.46897931954636e-05,3.00200133422282e-06
ilLepSina1,0.00406266666666667,0.751748666666667,0.227455,0.00531933333333333,0.00465366666666667,0.00368166666666667,0.00130033333333333,0.000941,0.000119,1.96666666666667e-05,2.33333333333333e-05,0.000132666666666667,3.3e-05,0.000179333333333333,0.000148333333333333,0.000142333333333333,1.36666666666667e-05,1.73333333333333e-05,9e-06
ilLeuSali1,0.00251149616794402,0.570311562812396,0.329859713428857,0.0366291236254582,0.0393605464845052,0.0151519493502166,0.00195768077307564,0.00384005331556148,0.000156281239586804,8.33055648117294e-06,1.56614461846051e-05,5.6647784071976e-05,5.96467844051983e-05,1.29956681106298e-05,4.33188937020993e-06,5.33155614795068e-06,0,5.16494501832722e-05,6.99766744418527e-06
ilLigAdus1,0.00562083888149134,0.837739014647137,0.114411451398136,0.00183954727030626,0.00348435419440746,0.00415179760319574,0.0311584553928096,0.000553262316910786,0.000740679094540612,4.99334221038615e-06,9.85352862849534e-05,7.65645805592543e-06,3.12916111850866e-05,7.49001331557923e-05,3.36218375499334e-05,1.19840213049268e-05,1.2982689747004e-05,6.32490013315579e-06,1.83089214380826e-05
ilLimCami1,0.00335011670556852,0.651626542180727,0.312257419139713,0.00374691563854618,0.00445515171723908,0.0118149383127709,0.0110893631210403,0.000995998666222074,0.000228742914304768,1.53384461487162e-05,0.000150050016672224,4.70156718906302e-05,0.000100700233411137,6.03534511503835e-05,7.33577859286429e-06,6.66888962987663e-06,2.00066688896299e-06,2.80093364454818e-05,1.73391130376792e-05
ilLitOrni1,0.00206293706293706,0.750106227106227,0.231236763236763,0.00495770895770896,0.00213419913419913,0.00715251415251415,0.000728271728271728,0.000771561771561772,0.000146520146520147,1.43190143190143e-05,3.33000333000333e-06,0.000203796203796204,0.000227772227772228,8.59140859140859e-05,5.29470529470529e-05,6.66000666000666e-06,9.99000999000999e-06,8.35830835830836e-05,1.4985014985015e-05
ilLitSemi2,0.00265566666666667,0.667337333333333,0.306879666666667,0.008294,0.008191,0.00360233333333333,0.00195566666666667,0.000462666666666667,0.00032,6.66666666666667e-07,1.26666666666667e-05,8.76666666666667e-05,0.000114,7e-05,4e-06,6.66666666666667e-07,1.33333333333333e-06,2.66666666666667e-06,8e-06
ilLitSoci1,0.00265256495669554,0.69307928047968,0.279150233177881,0.00841072618254497,0.00660059960026649,0.00686775483011326,0.00168587608261159,0.000933377748167888,0.000303131245836109,1.49900066622252e-05,1.49900066622252e-05,6.62891405729514e-05,2.96469020652898e-05,5.79613590939374e-05,2.83144570286476e-05,3.99733510992672e-06,3.0979347101932e-05,6.69553630912725e-05,2.33177881412392e-06
ilLobHalt1,0.00292602465844718,0.930196934355215,0.0463982005998001,0.00238453848717094,0.00413862045984672,0.0021356214595135,0.00981372875708097,0.00114128623792069,0.000546817727424192,1.66611129623459e-06,4.66511162945685e-05,9.66344551816061e-05,1.53282239253582e-05,0.000117627457514162,5.99800066644452e-06,1.43285571476175e-05,7.99733422192602e-06,5.6647784071976e-06,6.33122292569144e-06
ilLomBima1,0.00279226408802934,0.878128376125375,0.0930696898966322,0.003324108036012,0.00536345448482828,0.0028539513171057,0.0131720573524508,0.000699233077692564,0.000210403467822608,6.66888962987663e-07,6.63554518172724e-05,3.20106702234078e-05,1.20040013337779e-05,0.000160720240080027,2.23407802600867e-05,1.23374458152718e-05,8.00266755585195e-06,2.3674558186062e-05,4.83494498166055e-05
ilLupTest1,0.00187408394403731,0.584512658227848,0.380627581612259,0.00559926715522985,0.00821485676215856,0.015555962691539,0.00165689540306462,0.00142704863424384,0.00020219853431046,1.99866755496336e-05,7.66155896069287e-06,2.29846768820786e-05,9.49367088607595e-05,1.43237841439041e-05,9.36042638241173e-05,1.03264490339773e-05,1.23251165889407e-05,0,5.32978014656895e-05
ilLycHirt1,0.00471157052350784,0.832822940980327,0.103507835945315,0.0031137045681894,0.00941247082360787,0.00795998666222074,0.0016162054018006,0.0362367455818606,0.000294098032677559,8.33611203734578e-06,2.30076692230744e-05,0.000103701233744582,2.90096698899633e-05,0.000110370123374458,6.66888962987663e-06,1.80060020006669e-05,9.00300100033344e-06,2.66755585195065e-06,1.36712237412471e-05
ilLycPhla1,0.00251365756162558,0.631511658894071,0.304417055296469,0.0062255163224517,0.0145992671552298,0.0164037308461026,0.0217191872085276,0.0020329780146569,0.00014856762158561,6.99533644237175e-06,0.00018454363757495,2.89806795469687e-05,3.43104596935376e-05,8.62758161225849e-05,2.19853431045969e-05,2.36508994003997e-05,1.99866755496336e-06,6.66222518321119e-07,3.89740173217855e-05
ilLymMona1,0.0089983344437042,0.42634143904064,0.515963357761492,0.0108600932711526,0.0147508327781479,0.0118047968021319,0.00186475682878081,0.00854497001998668,0.000299133910726183,1.19920053297801e-05,2.93137908061292e-05,8.06129247168554e-05,0.000178214523650899,8.66089273817455e-06,2.69820119920053e-05,0.000129247168554297,5.02998001332445e-05,2.66489007328448e-06,5.42971352431712e-05
ilLysBell1,0.00318133333333333,0.512983,0.420156333333333,0.006936,0.0333526666666667,0.00754,0.003091,0.0122523333333333,9.86666666666667e-05,3.23333333333333e-05,8.3e-05,4.03333333333333e-05,9.43333333333333e-05,0.000114,1.06666666666667e-05,5e-06,2.33333333333333e-06,1.53333333333333e-05,1.13333333333333e-05
ilLysCori1,0.00273151232511659,0.526128914057295,0.404234843437708,0.00588441039307129,0.0304323784143904,0.0102288474350433,0.00177681545636243,0.018070619586942,0.000143237841439041,6.66222518321119e-06,0.000126582278481013,3.3311125916056e-05,3.36442371752165e-05,8.3944037308461e-05,3.3311125916056e-06,2.46502331778814e-05,1.29913391072618e-05,2.63157894736842e-05,1.69886742171885e-05
ilMacNota1,0.00275308230589803,0.905931022992336,0.0493812062645785,0.00242085971342886,0.0032755748083972,0.0018537154281906,0.0329586804398534,0.000610129956681106,0.000439186937687438,1.66611129623459e-06,5.89803398867044e-05,5.29823392202599e-05,3.56547817394202e-05,0.000184938353882039,1.66611129623459e-06,1.33288903698767e-06,1.66611129623459e-06,3.99866711096301e-06,3.36554481839387e-05
ilMamBras1,0.00240619793402199,0.770386204598467,0.207080639786738,0.00293002332555815,0.00409530156614462,0.00724391869376874,0.00388703765411529,0.00150083305564812,0.000268910363212263,0,2.09930023325558e-05,4.865044985005e-05,1.26624458513829e-05,6.4978340553149e-05,1.5994668443852e-05,1.26624458513829e-05,6.66444518493835e-06,4.99833388870377e-06,1.33288903698767e-05
ilManJurt1,0.00226633333333333,0.543247666666667,0.405067333333333,0.0171023333333333,0.0193253333333333,0.008496,0.00307366666666667,0.000819333333333333,0.000117666666666667,2.3e-05,4.83333333333333e-05,2.96666666666667e-05,5.13333333333333e-05,2.63333333333333e-05,7.3e-05,6.53333333333333e-05,9e-06,0.000102666666666667,5.56666666666667e-05
ilManJurt1.ilManJurt4,0.00228071928071928,0.565833832833833,0.391461205461205,0.0105664335664336,0.0168564768564769,0.00834065934065934,0.00325341325341325,0.000926739926739927,0.000142191142191142,1.13220113220113e-05,2.8971028971029e-05,2.73060273060273e-05,7.52580752580753e-05,8.35830835830836e-05,3.7962037962038e-05,2.66400266400266e-05,1.998001998002e-06,1.998001998002e-06,4.32900432900433e-05
ilMarLuna1,0.0360916666666667,0.760544,0.162954333333333,0.02288,0.00970333333333333,0.00247666666666667,0.00298866666666667,0.00120033333333333,0.000284,2e-06,4e-05,0.000546333333333333,2.2e-05,0.000160666666666667,1.2e-05,2.96666666666667e-05,2.46666666666667e-05,9e-06,3.06666666666667e-05
ilMegAlbu1,0.00297532510836946,0.75142847615872,0.213634544848283,0.00350016672224075,0.00814404801600534,0.00706702234078026,0.0118339446482161,0.000802934311437146,0.000225075025008336,2.13404468156052e-05,0.000116372124041347,2.00066688896299e-05,6.90230076692231e-05,4.06802267422474e-05,1.86728909636546e-05,4.80160053351117e-05,0,4.10136712237412e-05,1.33377792597533e-05
ilMelAtha1,0.00533033633033633,0.63338961038961,0.310552447552448,0.0126706626706627,0.0298411588411588,0.00292940392940393,0.00240825840825841,0.00228871128871129,0.000274725274725275,9.99000999000999e-07,7.45920745920746e-05,3.0969030969031e-05,6.62670662670663e-05,4.36230436230436e-05,5.26140526140526e-05,1.53180153180153e-05,6.66000666000666e-07,2.83050283050283e-05,1.33200133200133e-06
ilMelCinx1,0.00657375957375957,0.571894771894772,0.39794671994672,0.00634965034965035,0.00970529470529471,0.00303296703296703,0.00258508158508159,0.00148118548118548,0.000106560106560107,1.66500166500167e-06,5.16150516150516e-05,3.4965034965035e-05,5.06160506160506e-05,7.95870795870796e-05,5.99400599400599e-05,5.32800532800533e-06,2.997002997003e-06,1.6983016983017e-05,2.03130203130203e-05
ilMelGala2,0.00224324324324324,0.501617951284618,0.411585919252586,0.0370613947280614,0.0328415081748415,0.0101317984651318,0.00164597931264598,0.00227027027027027,0.000203870537203871,9.67634300967634e-06,2.13546880213547e-05,2.002002002002e-05,5.50550550550551e-05,3.37003670337004e-05,3.83717050383717e-05,0.000119119119119119,4.67133800467134e-06,5.30530530530531e-05,4.3043043043043e-05
ilMelPers1,0.00434688437187604,0.777160279906698,0.205317227590803,0.00297667444185272,0.00343585471509497,0.00252949016994335,0.00254281906031323,0.000904031989336888,0.00040753082305898,1.26624458513829e-05,2.39920026657781e-05,8.43052315894702e-05,6.8643785404865e-05,9.79673442185938e-05,2.4325224925025e-05,2.26591136287904e-05,4.99833388870377e-06,2.66577807397534e-05,1.29956681106298e-05
ilMesFuru1,0.00229933333333333,0.650965,0.313889333333333,0.005891,0.00746766666666667,0.0165853333333333,0.001364,0.00114566666666667,0.000147333333333333,1.06666666666667e-05,3.2e-05,1.16666666666667e-05,7.6e-05,3.9e-05,4.96666666666667e-05,1.66666666666667e-05,7.66666666666667e-06,1e-06,1e-06
ilMilMini2,0.00289036987670776,0.800658113962013,0.12132289236921,0.00603998667110963,0.00871476174608464,0.0133542152615795,0.0453132289236921,0.00115861379540153,0.000197600799733422,1.43285571476175e-05,9.73008997001e-05,3.73208930356548e-05,6.4978340553149e-05,7.46417860713096e-05,1.36621126291236e-05,1.26624458513829e-05,0,1.93268910363212e-05,1.5994668443852e-05
ilMimTili1,0.001753,0.615976333333333,0.347487666666667,0.00497666666666667,0.00828766666666667,0.0151446666666667,0.00201533333333333,0.00391466666666667,0.000141666666666667,2.66666666666667e-06,2.1e-05,6.03333333333333e-05,4.16666666666667e-05,7.26666666666667e-05,5e-05,2.66666666666667e-06,3e-06,4.4e-05,4.33333333333333e-06
ilMonLaev2,0.00308830389870043,0.774440186604465,0.139759080306564,0.00244751749416861,0.00443285571476175,0.0105178273908697,0.0619123625458181,0.00275874708430523,0.000229256914361879,2.4325224925025e-05,8.66377874041986e-05,4.53182272575808e-05,8.8970343218927e-05,4.73175608130623e-05,2.0326557814062e-05,4.79840053315561e-05,2.66577807397534e-06,2.93235588137288e-05,2.09930023325558e-05
ilMonLaev2.ilMonLaev1,0.00274183877415057,0.779345769487009,0.132568287808128,0.00208694203864091,0.0044510326449034,0.0113327781479014,0.0638674217188541,0.00312425049966689,0.000254830113257828,6.66222518321119e-06,2.13191205862758e-05,1.23251165889407e-05,3.43104596935376e-05,5.49633577614923e-05,1.33244503664224e-06,1.6655562958028e-05,2.66489007328448e-06,1.03264490339773e-05,6.62891405729514e-05
ilMusNiti1,0.004756,0.805492,0.0679493333333333,0.00117733333333333,0.00188066666666667,0.002309,0.114005666666667,0.00111833333333333,0.001015,6.66666666666667e-07,4.23333333333333e-05,1.63333333333333e-05,1.66666666666667e-06,0.000101666666666667,9.83333333333333e-05,3.66666666666667e-06,8.33333333333333e-06,6.66666666666667e-07,2.3e-05
ilMytAlbi1,0.00281827275758586,0.693577525841947,0.268177392464155,0.00775558519506502,0.0144128042680894,0.00879893297765922,0.00309103034344782,0.00087729243081027,0.000115371790596866,0,1.30043347782594e-05,6.73557852617539e-05,0.000161053684561521,4.46815605201734e-05,2.00066688896299e-05,2.86762254084695e-05,2.7675891963988e-05,1.00033344448149e-06,1.23374458152718e-05
ilMytFerr1,0.00227875958652884,0.659440813604535,0.308561520506836,0.00642080693564522,0.0126578859619873,0.00699399799933311,0.00186562187395799,0.00130943647882628,0.00013404468156052,4.33477825941981e-06,7.33577859286429e-06,9.76992330776926e-05,5.90196732244081e-05,3.1677225741914e-05,6.30210070023341e-05,5.50183394464822e-05,7.66922307435812e-06,3.33444481493831e-07,1.10036678892964e-05
ilMytImpu1,0.002223,0.697077,0.260523333333333,0.007614,0.0147993333333333,0.013514,0.00218266666666667,0.00136933333333333,0.000160333333333333,5.33333333333333e-06,1.5e-05,0.000119666666666667,0.000194,2.1e-05,6.3e-05,4.16666666666667e-05,1.66666666666667e-05,5.86666666666667e-05,2e-06
ilNemSwae1,0.003105,0.530893666666667,0.441062666666667,0.006057,0.00340166666666667,0.00627566666666667,0.00114166666666667,0.006955,4.53333333333333e-05,8.33333333333333e-06,2.6e-05,7.53333333333333e-05,5.63333333333333e-05,0.000643333333333333,3.93333333333333e-05,3.43333333333333e-05,5.93333333333333e-05,6.7e-05,5.3e-05
ilNocFimb1,0.00178838451268358,0.690906542056075,0.274588785046729,0.00261882510013351,0.00382576769025367,0.0214869826435247,0.00188985313751669,0.00213184245660881,0.000297730307076101,9.34579439252336e-06,1.36849132176235e-05,5.64085447263017e-05,7.64352469959947e-05,5.00667556742323e-05,3.67156208277704e-06,8.97863818424566e-05,5.1068090787717e-05,8.51134846461949e-05,2.97062750333778e-05
